id,observed_on,time_observed_at,url,image_url,description,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
152775073,2020-07-07,2020-07-07 22:21:00 UTC,https://www.inaturalist.org/observations/152775073,https://inaturalist-open-data.s3.amazonaws.com/photos/263765769/medium.jpg,,49.19808705,-122.7283406,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
152881249,2021-06-25,2021-06-26 04:55:00 UTC,https://www.inaturalist.org/observations/152881249,https://inaturalist-open-data.s3.amazonaws.com/photos/263963843/medium.jpg,,50.77207909,-128.4032308,Ours noir américain,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
152881270,2021-06-25,2021-06-26 04:57:00 UTC,https://www.inaturalist.org/observations/152881270,https://inaturalist-open-data.s3.amazonaws.com/photos/263964122/medium.jpg,,50.77198872,-128.4031642,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
152881301,2021-06-12,2021-06-12 21:58:00 UTC,https://www.inaturalist.org/observations/152881301,https://inaturalist-open-data.s3.amazonaws.com/photos/263964434/medium.jpg,,49.21481011,-125.8005532,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
152881991,2022-06-18,2022-06-18 18:20:00 UTC,https://www.inaturalist.org/observations/152881991,https://inaturalist-open-data.s3.amazonaws.com/photos/263971301/medium.jpeg,,49.18842628,-121.9823472,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
152900665,2017-08-25,2017-08-26 04:06:00 UTC,https://www.inaturalist.org/observations/152900665,https://inaturalist-open-data.s3.amazonaws.com/photos/264009951/medium.jpg,,50.0963889,-122.9958333,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
153195283,2008-08-30,2008-08-31 03:35:00 UTC,https://www.inaturalist.org/observations/153195283,https://inaturalist-open-data.s3.amazonaws.com/photos/264558063/medium.jpg,,48.91473589,-125.3031093,Medvěd baribal,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
153235835,2022-07-27,2022-07-27 13:40:00 UTC,https://www.inaturalist.org/observations/153235835,https://inaturalist-open-data.s3.amazonaws.com/photos/264633811/medium.jpg,,49.69445613,-123.1545836,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
153240579,2021-06-08,2021-06-09 01:40:00 UTC,https://www.inaturalist.org/observations/153240579,https://inaturalist-open-data.s3.amazonaws.com/photos/264637743/medium.jpg,,49.28330207,-122.7054794,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
153364357,2023-04-02,2023-04-02 20:26:59 UTC,https://www.inaturalist.org/observations/153364357,https://static.inaturalist.org/photos/264874450/medium.jpeg,,49.85388794,-119.5813889,Bears,Ursidae,Bears,Mammalia,41636,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,,,,,,,,,,,
153522799,2023-04-04,2023-04-04 16:48:16 UTC,https://www.inaturalist.org/observations/153522799,https://inaturalist-open-data.s3.amazonaws.com/photos/265168485/medium.jpg,"Pale black bear, flat face profile, large prominent ears, absent shoulder hump.",49.470295,-119.5105967,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
153606572,2023-04-05,2023-04-05 18:55:49 UTC,https://www.inaturalist.org/observations/153606572,https://inaturalist-open-data.s3.amazonaws.com/photos/265322849/medium.jpg,,49.66726167,-116.819145,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
153614418,2023-04-05,2023-04-05 19:26:49 UTC,https://www.inaturalist.org/observations/153614418,https://static.inaturalist.org/photos/265337485/medium.jpeg,Scat,48.48689697,-123.535438,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
153652472,2011-05-25,2011-05-26 01:34:00 UTC,https://www.inaturalist.org/observations/153652472,https://inaturalist-open-data.s3.amazonaws.com/photos/265409387/medium.jpg,,49.85487641,-116.9073628,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
153772344,2016-07-03,2016-07-04 03:12:40 UTC,https://www.inaturalist.org/observations/153772344,https://static.inaturalist.org/photos/265631574/medium.jpg,,50.104279,-123.120367,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
153885079,2023-04-07,2023-04-07 19:25:00 UTC,https://www.inaturalist.org/observations/153885079,https://inaturalist-open-data.s3.amazonaws.com/photos/265839513/medium.jpeg,Black Bear,49.19177041,-122.0105386,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
153951594,2021-06-04,2021-06-04 17:45:00 UTC,https://www.inaturalist.org/observations/153951594,https://inaturalist-open-data.s3.amazonaws.com/photos/265954174/medium.jpeg,,49.37308096,-123.1719521,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
154102806,2021-05-02,2021-05-02 13:56:00 UTC,https://www.inaturalist.org/observations/154102806,https://inaturalist-open-data.s3.amazonaws.com/photos/266235299/medium.jpeg,,49.75114357,-124.9949285,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
154492129,2023-04-11,2023-04-11 21:25:48 UTC,https://www.inaturalist.org/observations/154492129,https://inaturalist-open-data.s3.amazonaws.com/photos/266949300/medium.jpg,,52.51774274,-128.4354094,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
154497743,2023-04-11,2023-04-12 00:05:27 UTC,https://www.inaturalist.org/observations/154497743,https://inaturalist-open-data.s3.amazonaws.com/photos/266960082/medium.jpg,,55.56398867,-127.3343174,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
154654613,2023-04-12,2023-04-12 20:00:00 UTC,https://www.inaturalist.org/observations/154654613,https://inaturalist-open-data.s3.amazonaws.com/photos/267246218/medium.jpeg,fresh tracks in moist mud,49.70790723,-125.1276334,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
154902985,2023-04-14,2023-04-15 01:02:00 UTC,https://www.inaturalist.org/observations/154902985,https://inaturalist-open-data.s3.amazonaws.com/photos/267699132/medium.png,mum with 2-3 cubs ,49.70040597,-123.1647702,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155002943,2021-06-18,2021-06-18 17:11:00 UTC,https://www.inaturalist.org/observations/155002943,https://inaturalist-open-data.s3.amazonaws.com/photos/267865423/medium.jpeg,,50.13570403,-117.5592732,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155002957,2021-08-05,2021-08-06 03:09:00 UTC,https://www.inaturalist.org/observations/155002957,https://inaturalist-open-data.s3.amazonaws.com/photos/267870583/medium.jpeg,,50.13571951,-117.5592128,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155002975,2022-04-22,2022-04-22 23:46:00 UTC,https://www.inaturalist.org/observations/155002975,https://inaturalist-open-data.s3.amazonaws.com/photos/267877683/medium.jpeg,,50.13570403,-117.5592534,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
155053557,2023-04-15,2023-04-15 21:23:08 UTC,https://www.inaturalist.org/observations/155053557,https://static.inaturalist.org/photos/267970980/medium.jpeg,,51.72743143,-121.2774622,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155053688,2023-04-15,2023-04-15 21:44:12 UTC,https://www.inaturalist.org/observations/155053688,https://static.inaturalist.org/photos/267971161/medium.jpeg,,51.72660868,-121.2690577,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155371680,2010-05-29,2010-05-30 00:13:00 UTC,https://www.inaturalist.org/observations/155371680,https://inaturalist-open-data.s3.amazonaws.com/photos/268561606/medium.jpeg,,49.14262045,-125.9164044,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155382603,2022-05-21,2022-05-21 18:31:00 UTC,https://www.inaturalist.org/observations/155382603,https://inaturalist-open-data.s3.amazonaws.com/photos/268555013/medium.jpeg,,49.31944579,-121.2789146,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155545020,2022-07-20,2022-07-20 15:43:42 UTC,https://www.inaturalist.org/observations/155545020,https://inaturalist-open-data.s3.amazonaws.com/photos/268884347/medium.jpg,,51.48807833,-121.4054417,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155562469,2023-04-18,2023-04-18 21:08:37 UTC,https://www.inaturalist.org/observations/155562469,https://static.inaturalist.org/photos/268919340/medium.jpeg,,49.860762,-119.586987,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155640208,2022-06-07,2022-06-08 00:34:32 UTC,https://www.inaturalist.org/observations/155640208,https://inaturalist-open-data.s3.amazonaws.com/photos/269061633/medium.jpg,A family of rather blonde black bears,49.69062351,-116.8574261,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155907058,2023-04-21,2023-04-21 15:22:19 UTC,https://www.inaturalist.org/observations/155907058,https://inaturalist-open-data.s3.amazonaws.com/photos/269541964/medium.jpg,,50.11353147,-122.9585295,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
155994802,2019-11-29,2019-11-29 23:03:45 UTC,https://www.inaturalist.org/observations/155994802,https://static.inaturalist.org/photos/269701493/medium.jpg,,48.41826167,-123.711625,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
156127432,2023-04-22,2023-04-22 20:26:00 UTC,https://www.inaturalist.org/observations/156127432,https://static.inaturalist.org/photos/269933971/medium.jpeg,,49.82917197,-119.622606,Bears,Ursidae,Bears,Mammalia,41636,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,,,,,,,,,,,
156139780,2023-04-22,2023-04-22 21:14:47 UTC,https://www.inaturalist.org/observations/156139780,https://inaturalist-open-data.s3.amazonaws.com/photos/269956860/medium.jpg,,49.37799167,-120.5575117,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
156261769,2020-06-15,2020-06-15 20:58:00 UTC,https://www.inaturalist.org/observations/156261769,https://inaturalist-open-data.s3.amazonaws.com/photos/270181522/medium.jpeg,,49.36282152,-123.2718202,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
156365099,2011-05-21,2011-05-22 02:18:00 UTC,https://www.inaturalist.org/observations/156365099,https://inaturalist-open-data.s3.amazonaws.com/photos/270378542/medium.jpeg,,50.12036714,-117.9482949,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
156421101,2023-04-23,2023-04-23 18:31:52 UTC,https://www.inaturalist.org/observations/156421101,https://inaturalist-open-data.s3.amazonaws.com/photos/270481485/medium.jpg,,56.0195703,-129.3371254,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
156644229,2022-09-21,2022-09-21 11:30:00 UTC,https://www.inaturalist.org/observations/156644229,https://static.inaturalist.org/photos/270887832/medium.jpg,"Blink camera, screenshot from video ",50.90016639,-119.4550681,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
156644931,2020-09-25,2020-09-25 10:42:00 UTC,https://www.inaturalist.org/observations/156644931,https://static.inaturalist.org/photos/270888774/medium.jpg,Screenshots from blink camera.,50.90003566,-119.4550532,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
156667454,2023-04-25,2023-04-25 20:55:30 UTC,https://www.inaturalist.org/observations/156667454,https://inaturalist-open-data.s3.amazonaws.com/photos/270930151/medium.jpg,"Fresh poo, snow patches remain ",50.44626667,-119.2718283,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
156842149,2023-04-26,2023-04-27 03:25:49 UTC,https://www.inaturalist.org/observations/156842149,https://inaturalist-open-data.s3.amazonaws.com/photos/271248935/medium.jpg,Spotted by @kaiden and seen well through binoculars. Seemed to have young as had prominent bright pink nipples,52.7564879,-128.2533417,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
157017292,2023-04-27,2023-04-27 21:33:55 UTC,https://www.inaturalist.org/observations/157017292,https://static.inaturalist.org/photos/271554513/medium.jpeg,,49.89384691,-119.4241082,Bears,Ursidae,Bears,Mammalia,41636,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,,,,,,,,,,,
157210217,2022-09-02,2022-09-02 12:42:34 UTC,https://www.inaturalist.org/observations/157210217,https://inaturalist-open-data.s3.amazonaws.com/photos/271849710/medium.jpeg,,50.88107032,-115.7001255,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
157446389,2022-08-07,2022-08-07 15:47:00 UTC,https://www.inaturalist.org/observations/157446389,https://inaturalist-open-data.s3.amazonaws.com/photos/272233333/medium.jpeg,,49.57716909,-119.8275693,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
157807186,2023-04-29,2023-04-29 17:49:36 UTC,https://www.inaturalist.org/observations/157807186,https://static.inaturalist.org/photos/272799391/medium.jpeg,,49.15784916,-121.9514665,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
157838844,2023-04-29,2023-04-29 17:49:30 UTC,https://www.inaturalist.org/observations/157838844,https://inaturalist-open-data.s3.amazonaws.com/photos/272851185/medium.jpeg,,49.15784916,-121.9514665,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
157896498,2023-04-29,2023-04-30 01:53:25 UTC,https://www.inaturalist.org/observations/157896498,https://static.inaturalist.org/photos/272948153/medium.jpeg,,54.52082744,-126.4060249,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
157904929,2023-04-29,2023-04-29 22:33:08 UTC,https://www.inaturalist.org/observations/157904929,https://static.inaturalist.org/photos/272963441/medium.jpeg,,49.5634703,-115.4870454,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
157913779,2023-04-28,2023-04-29 01:46:00 UTC,https://www.inaturalist.org/observations/157913779,https://static.inaturalist.org/photos/272978444/medium.jpeg,,49.39104378,-122.9916386,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158060143,2023-04-26,2023-04-26 18:54:00 UTC,https://www.inaturalist.org/observations/158060143,https://inaturalist-open-data.s3.amazonaws.com/photos/273207763/medium.jpeg,,48.65216651,-123.7350933,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158259509,2022-06-01,2022-06-01 11:25:23 UTC,https://www.inaturalist.org/observations/158259509,https://inaturalist-open-data.s3.amazonaws.com/photos/273533561/medium.jpg,,50.75756538,-115.912914,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
158308670,2023-04-28,2023-04-28 17:43:55 UTC,https://www.inaturalist.org/observations/158308670,https://static.inaturalist.org/photos/273612309/medium.jpeg,,50.77286389,-128.4090861,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158354099,2023-04-30,2023-04-30 22:51:41 UTC,https://www.inaturalist.org/observations/158354099,https://inaturalist-open-data.s3.amazonaws.com/photos/273684917/medium.jpg,Mother and 1 cub,48.830925,-125.1424417,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158354910,2023-04-30,2023-04-30 22:44:38 UTC,https://www.inaturalist.org/observations/158354910,https://static.inaturalist.org/photos/273686433/medium.jpg,,49.2987192,-122.7138351,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158382638,2023-04-30,2023-04-30 23:20:25 UTC,https://www.inaturalist.org/observations/158382638,https://inaturalist-open-data.s3.amazonaws.com/photos/273731405/medium.jpg,,49.23450833,-122.77188,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158382892,2023-04-30,2023-04-30 23:39:41 UTC,https://www.inaturalist.org/observations/158382892,https://inaturalist-open-data.s3.amazonaws.com/photos/273731987/medium.jpg,,49.23342167,-122.7728283,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158401077,2023-04-30,2023-04-30 18:35:00 UTC,https://www.inaturalist.org/observations/158401077,https://inaturalist-open-data.s3.amazonaws.com/photos/273760541/medium.jpg,,49.51230959,-119.6458668,Ours noir américain,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158462713,2023-04-30,2023-04-30 20:35:00 UTC,https://www.inaturalist.org/observations/158462713,https://inaturalist-open-data.s3.amazonaws.com/photos/273862423/medium.jpg,,54.2190266,-127.5742137,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
158505785,2017-10-08,2017-10-09 01:48:00 UTC,https://www.inaturalist.org/observations/158505785,https://inaturalist-open-data.s3.amazonaws.com/photos/273933190/medium.jpeg,,49.33089848,-124.9143352,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158854852,2023-04-10,2023-04-10 18:00:00 UTC,https://www.inaturalist.org/observations/158854852,https://inaturalist-open-data.s3.amazonaws.com/photos/274476895/medium.jpeg,,49.22127507,-122.7539141,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158858882,2013-10-06,2013-10-06 20:47:00 UTC,https://www.inaturalist.org/observations/158858882,https://inaturalist-open-data.s3.amazonaws.com/photos/274482204/medium.jpeg,"100% whitebark pine nut and cone scat, pretty impressive",50.9753535,-121.6777903,Holarctic Bears,Ursus,Holarctic Bears,Mammalia,41637,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,,,,,
158861901,2020-08-09,2020-08-10 02:59:24 UTC,https://www.inaturalist.org/observations/158861901,https://static.inaturalist.org/photos/274488124/medium.jpg,,50.74186957,-115.8299774,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
158920376,2023-05-01,2023-05-01 19:20:00 UTC,https://www.inaturalist.org/observations/158920376,https://inaturalist-open-data.s3.amazonaws.com/photos/274579558/medium.jpg,,49.29283075,-122.710603,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
158971534,2023-04-17,2023-04-18 01:08:38 UTC,https://www.inaturalist.org/observations/158971534,https://static.inaturalist.org/photos/274664393/medium.jpeg,,49.26713333,-122.728075,bear,Ursidae,Bears,Mammalia,41636,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,,,,,,,,,,,
